StrandDecidingMethod,Group,Sample,SamplePath,A2CEditingIndex,A2GEditingIndex,A2TEditingIndex,C2AEditingIndex,C2GEditingIndex,C2TEditingIndex,IndexedCanonicalOfA2C,IndexedCanonicalOfA2CFromExonicRegions,IndexedCanonicalOfA2CFromIntergenicRegions,IndexedCanonicalOfA2CFromIntronicRegions,IndexedCanonicalOfA2COn+Strand,IndexedCanonicalOfA2COn-Strand,IndexedCanonicalOfA2COnUnknownStrand,IndexedCanonicalOfA2G,IndexedCanonicalOfA2GFromExonicRegions,IndexedCanonicalOfA2GFromIntergenicRegions,IndexedCanonicalOfA2GFromIntronicRegions,IndexedCanonicalOfA2GOn+Strand,IndexedCanonicalOfA2GOn-Strand,IndexedCanonicalOfA2GOnUnknownStrand,IndexedCanonicalOfA2T,IndexedCanonicalOfA2TFromExonicRegions,IndexedCanonicalOfA2TFromIntergenicRegions,IndexedCanonicalOfA2TFromIntronicRegions,IndexedCanonicalOfA2TOn+Strand,IndexedCanonicalOfA2TOn-Strand,IndexedCanonicalOfA2TOnUnknownStrand,IndexedCanonicalOfC2A,IndexedCanonicalOfC2AFromExonicRegions,IndexedCanonicalOfC2AFromIntergenicRegions,IndexedCanonicalOfC2AFromIntronicRegions,IndexedCanonicalOfC2AOn+Strand,IndexedCanonicalOfC2AOn-Strand,IndexedCanonicalOfC2AOnUnknownStrand,IndexedCanonicalOfC2G,IndexedCanonicalOfC2GFromExonicRegions,IndexedCanonicalOfC2GFromIntergenicRegions,IndexedCanonicalOfC2GFromIntronicRegions,IndexedCanonicalOfC2GOn+Strand,IndexedCanonicalOfC2GOn-Strand,IndexedCanonicalOfC2GOnUnknownStrand,IndexedCanonicalOfC2T,IndexedCanonicalOfC2TFromExonicRegions,IndexedCanonicalOfC2TFromIntergenicRegions,IndexedCanonicalOfC2TFromIntronicRegions,IndexedCanonicalOfC2TOn+Strand,IndexedCanonicalOfC2TOn-Strand,IndexedCanonicalOfC2TOnUnknownStrand,IndexedCanonicalOfG2A,IndexedCanonicalOfG2AFromExonicRegions,IndexedCanonicalOfG2AFromIntergenicRegions,IndexedCanonicalOfG2AFromIntronicRegions,IndexedCanonicalOfG2AOn+Strand,IndexedCanonicalOfG2AOn-Strand,IndexedCanonicalOfG2AOnUnknownStrand,IndexedCanonicalOfG2C,IndexedCanonicalOfG2CFromExonicRegions,IndexedCanonicalOfG2CFromIntergenicRegions,IndexedCanonicalOfG2CFromIntronicRegions,IndexedCanonicalOfG2COn+Strand,IndexedCanonicalOfG2COn-Strand,IndexedCanonicalOfG2COnUnknownStrand,IndexedCanonicalOfG2T,IndexedCanonicalOfG2TFromExonicRegions,IndexedCanonicalOfG2TFromIntergenicRegions,IndexedCanonicalOfG2TFromIntronicRegions,IndexedCanonicalOfG2TOn+Strand,IndexedCanonicalOfG2TOn-Strand,IndexedCanonicalOfG2TOnUnknownStrand,IndexedCanonicalOfT2A,IndexedCanonicalOfT2AFromExonicRegions,IndexedCanonicalOfT2AFromIntergenicRegions,IndexedCanonicalOfT2AFromIntronicRegions,IndexedCanonicalOfT2AOn+Strand,IndexedCanonicalOfT2AOn-Strand,IndexedCanonicalOfT2AOnUnknownStrand,IndexedCanonicalOfT2C,IndexedCanonicalOfT2CFromExonicRegions,IndexedCanonicalOfT2CFromIntergenicRegions,IndexedCanonicalOfT2CFromIntronicRegions,IndexedCanonicalOfT2COn+Strand,IndexedCanonicalOfT2COn-Strand,IndexedCanonicalOfT2COnUnknownStrand,IndexedCanonicalOfT2G,IndexedCanonicalOfT2GFromExonicRegions,IndexedCanonicalOfT2GFromIntergenicRegions,IndexedCanonicalOfT2GFromIntronicRegions,IndexedCanonicalOfT2GOn+Strand,IndexedCanonicalOfT2GOn-Strand,IndexedCanonicalOfT2GOnUnknownStrand,IndexedMismatchesOfA2C,IndexedMismatchesOfA2CFromExonicRegions,IndexedMismatchesOfA2CFromIntergenicRegions,IndexedMismatchesOfA2CFromIntronicRegions,IndexedMismatchesOfA2COn+Strand,IndexedMismatchesOfA2COn-Strand,IndexedMismatchesOfA2COnUnknownStrand,IndexedMismatchesOfA2G,IndexedMismatchesOfA2GFromExonicRegions,IndexedMismatchesOfA2GFromIntergenicRegions,IndexedMismatchesOfA2GFromIntronicRegions,IndexedMismatchesOfA2GOn+Strand,IndexedMismatchesOfA2GOn-Strand,IndexedMismatchesOfA2GOnUnknownStrand,IndexedMismatchesOfA2T,IndexedMismatchesOfA2TFromExonicRegions,IndexedMismatchesOfA2TFromIntergenicRegions,IndexedMismatchesOfA2TFromIntronicRegions,IndexedMismatchesOfA2TOn+Strand,IndexedMismatchesOfA2TOn-Strand,IndexedMismatchesOfA2TOnUnknownStrand,IndexedMismatchesOfC2A,IndexedMismatchesOfC2AFromExonicRegions,IndexedMismatchesOfC2AFromIntergenicRegions,IndexedMismatchesOfC2AFromIntronicRegions,IndexedMismatchesOfC2AOn+Strand,IndexedMismatchesOfC2AOn-Strand,IndexedMismatchesOfC2AOnUnknownStrand,IndexedMismatchesOfC2G,IndexedMismatchesOfC2GFromExonicRegions,IndexedMismatchesOfC2GFromIntergenicRegions,IndexedMismatchesOfC2GFromIntronicRegions,IndexedMismatchesOfC2GOn+Strand,IndexedMismatchesOfC2GOn-Strand,IndexedMismatchesOfC2GOnUnknownStrand,IndexedMismatchesOfC2T,IndexedMismatchesOfC2TFromExonicRegions,IndexedMismatchesOfC2TFromIntergenicRegions,IndexedMismatchesOfC2TFromIntronicRegions,IndexedMismatchesOfC2TOn+Strand,IndexedMismatchesOfC2TOn-Strand,IndexedMismatchesOfC2TOnUnknownStrand,IndexedMismatchesOfG2A,IndexedMismatchesOfG2AFromExonicRegions,IndexedMismatchesOfG2AFromIntergenicRegions,IndexedMismatchesOfG2AFromIntronicRegions,IndexedMismatchesOfG2AOn+Strand,IndexedMismatchesOfG2AOn-Strand,IndexedMismatchesOfG2AOnUnknownStrand,IndexedMismatchesOfG2C,IndexedMismatchesOfG2CFromExonicRegions,IndexedMismatchesOfG2CFromIntergenicRegions,IndexedMismatchesOfG2CFromIntronicRegions,IndexedMismatchesOfG2COn+Strand,IndexedMismatchesOfG2COn-Strand,IndexedMismatchesOfG2COnUnknownStrand,IndexedMismatchesOfG2T,IndexedMismatchesOfG2TFromExonicRegions,IndexedMismatchesOfG2TFromIntergenicRegions,IndexedMismatchesOfG2TFromIntronicRegions,IndexedMismatchesOfG2TOn+Strand,IndexedMismatchesOfG2TOn-Strand,IndexedMismatchesOfG2TOnUnknownStrand,IndexedMismatchesOfT2A,IndexedMismatchesOfT2AFromExonicRegions,IndexedMismatchesOfT2AFromIntergenicRegions,IndexedMismatchesOfT2AFromIntronicRegions,IndexedMismatchesOfT2AOn+Strand,IndexedMismatchesOfT2AOn-Strand,IndexedMismatchesOfT2AOnUnknownStrand,IndexedMismatchesOfT2C,IndexedMismatchesOfT2CFromExonicRegions,IndexedMismatchesOfT2CFromIntergenicRegions,IndexedMismatchesOfT2CFromIntronicRegions,IndexedMismatchesOfT2COn+Strand,IndexedMismatchesOfT2COn-Strand,IndexedMismatchesOfT2COnUnknownStrand,IndexedMismatchesOfT2G,IndexedMismatchesOfT2GFromExonicRegions,IndexedMismatchesOfT2GFromIntergenicRegions,IndexedMismatchesOfT2GFromIntronicRegions,IndexedMismatchesOfT2GOn+Strand,IndexedMismatchesOfT2GOn-Strand,IndexedMismatchesOfT2GOnUnknownStrand,NumOfA,NumOfA2CMismatches,NumOfA2CMismatchesAtSNPs,NumOfA2CMismatchesSites,NumOfA2CMismatchesSitesAtSNPs,NumOfA2GMismatches,NumOfA2GMismatchesAtSNPs,NumOfA2GMismatchesSites,NumOfA2GMismatchesSitesAtSNPs,NumOfA2TMismatches,NumOfA2TMismatchesAtSNPs,NumOfA2TMismatchesSites,NumOfA2TMismatchesSitesAtSNPs,NumOfAPositionsCovered,NumOfC,NumOfC2AMismatches,NumOfC2AMismatchesAtSNPs,NumOfC2AMismatchesSites,NumOfC2AMismatchesSitesAtSNPs,NumOfC2GMismatches,NumOfC2GMismatchesAtSNPs,NumOfC2GMismatchesSites,NumOfC2GMismatchesSitesAtSNPs,NumOfC2TMismatches,NumOfC2TMismatchesAtSNPs,NumOfC2TMismatchesSites,NumOfC2TMismatchesSitesAtSNPs,NumOfCPositionsCovered,NumOfG,NumOfG2AMismatches,NumOfG2AMismatchesAtSNPs,NumOfG2AMismatchesSites,NumOfG2AMismatchesSitesAtSNPs,NumOfG2CMismatches,NumOfG2CMismatchesAtSNPs,NumOfG2CMismatchesSites,NumOfG2CMismatchesSitesAtSNPs,NumOfG2TMismatches,NumOfG2TMismatchesAtSNPs,NumOfG2TMismatchesSites,NumOfG2TMismatchesSitesAtSNPs,NumOfGPositionsCovered,NumOfIndexedMismatchesSitesOfA2C,NumOfIndexedMismatchesSitesOfA2CFromExonicRegions,NumOfIndexedMismatchesSitesOfA2CFromIntergenicRegions,NumOfIndexedMismatchesSitesOfA2CFromIntronicRegions,NumOfIndexedMismatchesSitesOfA2COn+Strand,NumOfIndexedMismatchesSitesOfA2COn-Strand,NumOfIndexedMismatchesSitesOfA2COnUnknownStrand,NumOfIndexedMismatchesSitesOfA2G,NumOfIndexedMismatchesSitesOfA2GFromExonicRegions,NumOfIndexedMismatchesSitesOfA2GFromIntergenicRegions,NumOfIndexedMismatchesSitesOfA2GFromIntronicRegions,NumOfIndexedMismatchesSitesOfA2GOn+Strand,NumOfIndexedMismatchesSitesOfA2GOn-Strand,NumOfIndexedMismatchesSitesOfA2GOnUnknownStrand,NumOfIndexedMismatchesSitesOfA2T,NumOfIndexedMismatchesSitesOfA2TFromExonicRegions,NumOfIndexedMismatchesSitesOfA2TFromIntergenicRegions,NumOfIndexedMismatchesSitesOfA2TFromIntronicRegions,NumOfIndexedMismatchesSitesOfA2TOn+Strand,NumOfIndexedMismatchesSitesOfA2TOn-Strand,NumOfIndexedMismatchesSitesOfA2TOnUnknownStrand,NumOfIndexedMismatchesSitesOfC2A,NumOfIndexedMismatchesSitesOfC2AFromExonicRegions,NumOfIndexedMismatchesSitesOfC2AFromIntergenicRegions,NumOfIndexedMismatchesSitesOfC2AFromIntronicRegions,NumOfIndexedMismatchesSitesOfC2AOn+Strand,NumOfIndexedMismatchesSitesOfC2AOn-Strand,NumOfIndexedMismatchesSitesOfC2AOnUnknownStrand,NumOfIndexedMismatchesSitesOfC2G,NumOfIndexedMismatchesSitesOfC2GFromExonicRegions,NumOfIndexedMismatchesSitesOfC2GFromIntergenicRegions,NumOfIndexedMismatchesSitesOfC2GFromIntronicRegions,NumOfIndexedMismatchesSitesOfC2GOn+Strand,NumOfIndexedMismatchesSitesOfC2GOn-Strand,NumOfIndexedMismatchesSitesOfC2GOnUnknownStrand,NumOfIndexedMismatchesSitesOfC2T,NumOfIndexedMismatchesSitesOfC2TFromExonicRegions,NumOfIndexedMismatchesSitesOfC2TFromIntergenicRegions,NumOfIndexedMismatchesSitesOfC2TFromIntronicRegions,NumOfIndexedMismatchesSitesOfC2TOn+Strand,NumOfIndexedMismatchesSitesOfC2TOn-Strand,NumOfIndexedMismatchesSitesOfC2TOnUnknownStrand,NumOfIndexedMismatchesSitesOfG2A,NumOfIndexedMismatchesSitesOfG2AFromExonicRegions,NumOfIndexedMismatchesSitesOfG2AFromIntergenicRegions,NumOfIndexedMismatchesSitesOfG2AFromIntronicRegions,NumOfIndexedMismatchesSitesOfG2AOn+Strand,NumOfIndexedMismatchesSitesOfG2AOn-Strand,NumOfIndexedMismatchesSitesOfG2AOnUnknownStrand,NumOfIndexedMismatchesSitesOfG2C,NumOfIndexedMismatchesSitesOfG2CFromExonicRegions,NumOfIndexedMismatchesSitesOfG2CFromIntergenicRegions,NumOfIndexedMismatchesSitesOfG2CFromIntronicRegions,NumOfIndexedMismatchesSitesOfG2COn+Strand,NumOfIndexedMismatchesSitesOfG2COn-Strand,NumOfIndexedMismatchesSitesOfG2COnUnknownStrand,NumOfIndexedMismatchesSitesOfG2T,NumOfIndexedMismatchesSitesOfG2TFromExonicRegions,NumOfIndexedMismatchesSitesOfG2TFromIntergenicRegions,NumOfIndexedMismatchesSitesOfG2TFromIntronicRegions,NumOfIndexedMismatchesSitesOfG2TOn+Strand,NumOfIndexedMismatchesSitesOfG2TOn-Strand,NumOfIndexedMismatchesSitesOfG2TOnUnknownStrand,NumOfIndexedMismatchesSitesOfT2A,NumOfIndexedMismatchesSitesOfT2AFromExonicRegions,NumOfIndexedMismatchesSitesOfT2AFromIntergenicRegions,NumOfIndexedMismatchesSitesOfT2AFromIntronicRegions,NumOfIndexedMismatchesSitesOfT2AOn+Strand,NumOfIndexedMismatchesSitesOfT2AOn-Strand,NumOfIndexedMismatchesSitesOfT2AOnUnknownStrand,NumOfIndexedMismatchesSitesOfT2C,NumOfIndexedMismatchesSitesOfT2CFromExonicRegions,NumOfIndexedMismatchesSitesOfT2CFromIntergenicRegions,NumOfIndexedMismatchesSitesOfT2CFromIntronicRegions,NumOfIndexedMismatchesSitesOfT2COn+Strand,NumOfIndexedMismatchesSitesOfT2COn-Strand,NumOfIndexedMismatchesSitesOfT2COnUnknownStrand,NumOfIndexedMismatchesSitesOfT2G,NumOfIndexedMismatchesSitesOfT2GFromExonicRegions,NumOfIndexedMismatchesSitesOfT2GFromIntergenicRegions,NumOfIndexedMismatchesSitesOfT2GFromIntronicRegions,NumOfIndexedMismatchesSitesOfT2GOn+Strand,NumOfIndexedMismatchesSitesOfT2GOn-Strand,NumOfIndexedMismatchesSitesOfT2GOnUnknownStrand,NumOfIndexedOverallSitesOfA2C,NumOfIndexedOverallSitesOfA2CFromExonicRegions,NumOfIndexedOverallSitesOfA2CFromIntergenicRegions,NumOfIndexedOverallSitesOfA2CFromIntronicRegions,NumOfIndexedOverallSitesOfA2COn+Strand,NumOfIndexedOverallSitesOfA2COn-Strand,NumOfIndexedOverallSitesOfA2COnUnknownStrand,NumOfIndexedOverallSitesOfA2G,NumOfIndexedOverallSitesOfA2GFromExonicRegions,NumOfIndexedOverallSitesOfA2GFromIntergenicRegions,NumOfIndexedOverallSitesOfA2GFromIntronicRegions,NumOfIndexedOverallSitesOfA2GOn+Strand,NumOfIndexedOverallSitesOfA2GOn-Strand,NumOfIndexedOverallSitesOfA2GOnUnknownStrand,NumOfIndexedOverallSitesOfA2T,NumOfIndexedOverallSitesOfA2TFromExonicRegions,NumOfIndexedOverallSitesOfA2TFromIntergenicRegions,NumOfIndexedOverallSitesOfA2TFromIntronicRegions,NumOfIndexedOverallSitesOfA2TOn+Strand,NumOfIndexedOverallSitesOfA2TOn-Strand,NumOfIndexedOverallSitesOfA2TOnUnknownStrand,NumOfIndexedOverallSitesOfC2A,NumOfIndexedOverallSitesOfC2AFromExonicRegions,NumOfIndexedOverallSitesOfC2AFromIntergenicRegions,NumOfIndexedOverallSitesOfC2AFromIntronicRegions,NumOfIndexedOverallSitesOfC2AOn+Strand,NumOfIndexedOverallSitesOfC2AOn-Strand,NumOfIndexedOverallSitesOfC2AOnUnknownStrand,NumOfIndexedOverallSitesOfC2G,NumOfIndexedOverallSitesOfC2GFromExonicRegions,NumOfIndexedOverallSitesOfC2GFromIntergenicRegions,NumOfIndexedOverallSitesOfC2GFromIntronicRegions,NumOfIndexedOverallSitesOfC2GOn+Strand,NumOfIndexedOverallSitesOfC2GOn-Strand,NumOfIndexedOverallSitesOfC2GOnUnknownStrand,NumOfIndexedOverallSitesOfC2T,NumOfIndexedOverallSitesOfC2TFromExonicRegions,NumOfIndexedOverallSitesOfC2TFromIntergenicRegions,NumOfIndexedOverallSitesOfC2TFromIntronicRegions,NumOfIndexedOverallSitesOfC2TOn+Strand,NumOfIndexedOverallSitesOfC2TOn-Strand,NumOfIndexedOverallSitesOfC2TOnUnknownStrand,NumOfIndexedOverallSitesOfG2A,NumOfIndexedOverallSitesOfG2AFromExonicRegions,NumOfIndexedOverallSitesOfG2AFromIntergenicRegions,NumOfIndexedOverallSitesOfG2AFromIntronicRegions,NumOfIndexedOverallSitesOfG2AOn+Strand,NumOfIndexedOverallSitesOfG2AOn-Strand,NumOfIndexedOverallSitesOfG2AOnUnknownStrand,NumOfIndexedOverallSitesOfG2C,NumOfIndexedOverallSitesOfG2CFromExonicRegions,NumOfIndexedOverallSitesOfG2CFromIntergenicRegions,NumOfIndexedOverallSitesOfG2CFromIntronicRegions,NumOfIndexedOverallSitesOfG2COn+Strand,NumOfIndexedOverallSitesOfG2COn-Strand,NumOfIndexedOverallSitesOfG2COnUnknownStrand,NumOfIndexedOverallSitesOfG2T,NumOfIndexedOverallSitesOfG2TFromExonicRegions,NumOfIndexedOverallSitesOfG2TFromIntergenicRegions,NumOfIndexedOverallSitesOfG2TFromIntronicRegions,NumOfIndexedOverallSitesOfG2TOn+Strand,NumOfIndexedOverallSitesOfG2TOn-Strand,NumOfIndexedOverallSitesOfG2TOnUnknownStrand,NumOfIndexedOverallSitesOfT2A,NumOfIndexedOverallSitesOfT2AFromExonicRegions,NumOfIndexedOverallSitesOfT2AFromIntergenicRegions,NumOfIndexedOverallSitesOfT2AFromIntronicRegions,NumOfIndexedOverallSitesOfT2AOn+Strand,NumOfIndexedOverallSitesOfT2AOn-Strand,NumOfIndexedOverallSitesOfT2AOnUnknownStrand,NumOfIndexedOverallSitesOfT2C,NumOfIndexedOverallSitesOfT2CFromExonicRegions,NumOfIndexedOverallSitesOfT2CFromIntergenicRegions,NumOfIndexedOverallSitesOfT2CFromIntronicRegions,NumOfIndexedOverallSitesOfT2COn+Strand,NumOfIndexedOverallSitesOfT2COn-Strand,NumOfIndexedOverallSitesOfT2COnUnknownStrand,NumOfIndexedOverallSitesOfT2G,NumOfIndexedOverallSitesOfT2GFromExonicRegions,NumOfIndexedOverallSitesOfT2GFromIntergenicRegions,NumOfIndexedOverallSitesOfT2GFromIntronicRegions,NumOfIndexedOverallSitesOfT2GOn+Strand,NumOfIndexedOverallSitesOfT2GOn-Strand,NumOfIndexedOverallSitesOfT2GOnUnknownStrand,NumOfRegionsWithCoverageForA2C,NumOfRegionsWithCoverageForA2CFromExonicRegions,NumOfRegionsWithCoverageForA2CFromIntergenicRegions,NumOfRegionsWithCoverageForA2CFromIntronicRegions,NumOfRegionsWithCoverageForA2COn+Strand,NumOfRegionsWithCoverageForA2COn-Strand,NumOfRegionsWithCoverageForA2COnUnknownStrand,NumOfRegionsWithCoverageForA2G,NumOfRegionsWithCoverageForA2GFromExonicRegions,NumOfRegionsWithCoverageForA2GFromIntergenicRegions,NumOfRegionsWithCoverageForA2GFromIntronicRegions,NumOfRegionsWithCoverageForA2GOn+Strand,NumOfRegionsWithCoverageForA2GOn-Strand,NumOfRegionsWithCoverageForA2GOnUnknownStrand,NumOfRegionsWithCoverageForA2T,NumOfRegionsWithCoverageForA2TFromExonicRegions,NumOfRegionsWithCoverageForA2TFromIntergenicRegions,NumOfRegionsWithCoverageForA2TFromIntronicRegions,NumOfRegionsWithCoverageForA2TOn+Strand,NumOfRegionsWithCoverageForA2TOn-Strand,NumOfRegionsWithCoverageForA2TOnUnknownStrand,NumOfRegionsWithCoverageForC2A,NumOfRegionsWithCoverageForC2AFromExonicRegions,NumOfRegionsWithCoverageForC2AFromIntergenicRegions,NumOfRegionsWithCoverageForC2AFromIntronicRegions,NumOfRegionsWithCoverageForC2AOn+Strand,NumOfRegionsWithCoverageForC2AOn-Strand,NumOfRegionsWithCoverageForC2AOnUnknownStrand,NumOfRegionsWithCoverageForC2G,NumOfRegionsWithCoverageForC2GFromExonicRegions,NumOfRegionsWithCoverageForC2GFromIntergenicRegions,NumOfRegionsWithCoverageForC2GFromIntronicRegions,NumOfRegionsWithCoverageForC2GOn+Strand,NumOfRegionsWithCoverageForC2GOn-Strand,NumOfRegionsWithCoverageForC2GOnUnknownStrand,NumOfRegionsWithCoverageForC2T,NumOfRegionsWithCoverageForC2TFromExonicRegions,NumOfRegionsWithCoverageForC2TFromIntergenicRegions,NumOfRegionsWithCoverageForC2TFromIntronicRegions,NumOfRegionsWithCoverageForC2TOn+Strand,NumOfRegionsWithCoverageForC2TOn-Strand,NumOfRegionsWithCoverageForC2TOnUnknownStrand,NumOfRegionsWithCoverageForG2A,NumOfRegionsWithCoverageForG2AFromExonicRegions,NumOfRegionsWithCoverageForG2AFromIntergenicRegions,NumOfRegionsWithCoverageForG2AFromIntronicRegions,NumOfRegionsWithCoverageForG2AOn+Strand,NumOfRegionsWithCoverageForG2AOn-Strand,NumOfRegionsWithCoverageForG2AOnUnknownStrand,NumOfRegionsWithCoverageForG2C,NumOfRegionsWithCoverageForG2CFromExonicRegions,NumOfRegionsWithCoverageForG2CFromIntergenicRegions,NumOfRegionsWithCoverageForG2CFromIntronicRegions,NumOfRegionsWithCoverageForG2COn+Strand,NumOfRegionsWithCoverageForG2COn-Strand,NumOfRegionsWithCoverageForG2COnUnknownStrand,NumOfRegionsWithCoverageForG2T,NumOfRegionsWithCoverageForG2TFromExonicRegions,NumOfRegionsWithCoverageForG2TFromIntergenicRegions,NumOfRegionsWithCoverageForG2TFromIntronicRegions,NumOfRegionsWithCoverageForG2TOn+Strand,NumOfRegionsWithCoverageForG2TOn-Strand,NumOfRegionsWithCoverageForG2TOnUnknownStrand,NumOfRegionsWithCoverageForT2A,NumOfRegionsWithCoverageForT2AFromExonicRegions,NumOfRegionsWithCoverageForT2AFromIntergenicRegions,NumOfRegionsWithCoverageForT2AFromIntronicRegions,NumOfRegionsWithCoverageForT2AOn+Strand,NumOfRegionsWithCoverageForT2AOn-Strand,NumOfRegionsWithCoverageForT2AOnUnknownStrand,NumOfRegionsWithCoverageForT2C,NumOfRegionsWithCoverageForT2CFromExonicRegions,NumOfRegionsWithCoverageForT2CFromIntergenicRegions,NumOfRegionsWithCoverageForT2CFromIntronicRegions,NumOfRegionsWithCoverageForT2COn+Strand,NumOfRegionsWithCoverageForT2COn-Strand,NumOfRegionsWithCoverageForT2COnUnknownStrand,NumOfRegionsWithCoverageForT2G,NumOfRegionsWithCoverageForT2GFromExonicRegions,NumOfRegionsWithCoverageForT2GFromIntergenicRegions,NumOfRegionsWithCoverageForT2GFromIntronicRegions,NumOfRegionsWithCoverageForT2GOn+Strand,NumOfRegionsWithCoverageForT2GOn-Strand,NumOfRegionsWithCoverageForT2GOnUnknownStrand,NumOfT,NumOfT2AMismatches,NumOfT2AMismatchesAtSNPs,NumOfT2AMismatchesSites,NumOfT2AMismatchesSitesAtSNPs,NumOfT2CMismatches,NumOfT2CMismatchesAtSNPs,NumOfT2CMismatchesSites,NumOfT2CMismatchesSitesAtSNPs,NumOfT2GMismatches,NumOfT2GMismatchesAtSNPs,NumOfT2GMismatchesSites,NumOfT2GMismatchesSitesAtSNPs,NumOfTPositionsCovered,TotalCoverageAtAPositions,TotalCoverageAtCPositions,TotalCoverageAtGPositions,TotalCoverageAtTPositions
StrandedData,Editing_Index_Unknown,SRR12419620,/bams/SRR12419620_Aligned.sortedByCoord.out.bam,0.0273705418809,0.287744995797,0.0294767826297,0.0329888883633,0.0312058972892,0.105185320798,53572142,13364138,9842845,30365159,27753023,25819119,0,53572142,13364138,9842845,30365159,27753023,25819119,0,53572142,13364138,9842845,30365159,27753023,25819119,0,59300405,15039126,10602858,33658421,30651305,28649100,0,59300405,15039126,10602858,33658421,30651305,28649100,0,59300405,15039126,10602858,33658421,30651305,28649100,0,57531146,14631496,10308584,32591066,29751606,27779540,0,57531146,14631496,10308584,32591066,29751606,27779540,0,57531146,14631496,10308584,32591066,29751606,27779540,0,54493865,13411492,9576106,31506267,28182560,26311305,0,54493865,13411492,9576106,31506267,28182560,26311305,0,54493865,13411492,9576106,31506267,28182560,26311305,0,14667,2586,3360,8721,7147,7520,0,154596,26571,37561,90464,76668,77928,0,15796,2795,3205,9796,8219,7577,0,19569,4350,3899,11320,9812,9757,0,18511,6833,2719,8959,11140,7371,0,62441,14225,11416,36800,30737,31704,0,63774,16757,12608,34409,33241,30533,0,16292,2566,3687,10039,8448,7844,0,19460,3986,3697,11777,10214,9246,0,15833,3438,3245,9150,7652,8181,0,61873,14157,11997,35719,32681,29192,0,18787,4716,3401,10670,9074,9713,0,54064328,16860,0,7290,0,105860,0,37999,0,16400,0,6731,0,7897954,58430845,19058,0,8359,0,18984,0,6210,0,61270,0,19604,0,8390624,58400706,64945,0,19412,0,15819,0,6111,0,19971,0,8188,0,8388625,6259,924,1490,3845,3100,3159,0,53828,5305,13738,34785,27275,26553,0,6660,944,1413,4303,3396,3264,0,7737,1052,1726,4959,4027,3710,0,5834,880,1189,3765,3000,2834,0,20281,2521,4429,13331,10283,9998,0,18735,2151,4361,12223,9414,9321,0,6487,930,1449,4108,3277,3210,0,8810,1357,1783,5670,4478,4332,0,6761,938,1442,4381,3426,3335,0,21782,2979,4844,13959,11058,10724,0,8582,1469,1705,5408,4392,4190,0,7742404,201099,1812460,5728845,3903355,3839049,0,7742404,201099,1812460,5728845,3903355,3839049,0,7742404,201099,1812460,5728845,3903355,3839049,0,8477527,223509,1911727,6342291,4268366,4209161,0,8477527,223509,1911727,6342291,4268366,4209161,0,8477527,223509,1911727,6342291,4268366,4209161,0,8301722,221165,1893612,6186945,4179464,4122258,0,8301722,221165,1893612,6186945,4179464,4122258,0,8301722,221165,1893612,6186945,4179464,4122258,0,8042218,209144,1749173,6083901,4047619,3994599,0,8042218,209144,1749173,6083901,4047619,3994599,0,8042218,209144,1749173,6083901,4047619,3994599,0,194964,3653,50301,141010,98573,96391,0,194964,3653,50301,141010,98573,96391,0,194964,3653,50301,141010,98573,96391,0,194964,3653,50301,141010,98573,96391,0,194964,3653,50301,141010,98573,96391,0,194964,3653,50301,141010,98573,96391,0,194964,3653,50301,141010,98573,96391,0,194964,3653,50301,141010,98573,96391,0,194964,3653,50301,141010,98573,96391,0,194964,3653,50301,141010,98573,96391,0,194964,3653,50301,141010,98573,96391,0,194964,3653,50301,141010,98573,96391,0,54001679,15229,0,6690,0,110609,0,37611,0,16594,0,7551,0,7886668,54203448,58530157,58501441,54144111
